Loc_Name,Start_Date,QAQC,Target_Species,Plot_Name,Spp_Name,Species,Damage,No Damage,Total,Total_adj,Subsampled
Little Hunter,6/27/2016 0:00,0,Fucus,F5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M1,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M1,Dogwhelk (Nucella lapillus),NUCLAP,0,30,30,30,No
Little Hunter,6/27/2016 0:00,0,Mussel,M1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M2,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M2,Smooth periwinkle (Littorina obtusata),LITOBT,0,2,2,2,No
Little Hunter,6/27/2016 0:00,0,Mussel,M2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M2,Dogwhelk (Nucella lapillus),NUCLAP,0,1,1,1,No
Little Hunter,6/27/2016 0:00,0,Mussel,M2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M3,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M3,Dogwhelk (Nucella lapillus),NUCLAP,0,1,1,1,No
Little Hunter,6/27/2016 0:00,0,Mussel,M3,Limpet (Tectura testudinalis),TECTES,0,1,1,1,No
Little Hunter,6/27/2016 0:00,0,Mussel,M4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M4,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M4,Rough periwinkle (Littorina saxatilis),LITSAX,0,3,3,3,No
Little Hunter,6/27/2016 0:00,0,Mussel,M4,Dogwhelk (Nucella lapillus),NUCLAP,2,12,14,14,No
Little Hunter,6/27/2016 0:00,0,Mussel,M4,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Hunter,6/27/2016 0:00,0,Mussel,M5,Smooth periwinkle (Littorina obtusata),LITOBT,0,2,2,2,No
Little Hunter,6/27/2016 0:00,0,Mussel,M5,Rough periwinkle (Littorina saxatilis),LITSAX,0,1,1,1,No
Little Hunter,6/27/2016 0:00,0,Mussel,M5,Dogwhelk (Nucella lapillus),NUCLAP,0,19,19,19,No
Little Hunter,6/27/2016 0:00,0,Mussel,M5,Limpet (Tectura testudinalis),TECTES,0,4,4,4,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,0,2,2,2,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,0,3,3,3,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A1,Dogwhelk (Nucella lapillus),NUCLAP,0,5,5,5,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,0,4,4,4,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A2,Dogwhelk (Nucella lapillus),NUCLAP,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,0,3,3,3,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A3,Dogwhelk (Nucella lapillus),NUCLAP,0,15,15,15,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A3,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,0,3,3,3,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A4,Dogwhelk (Nucella lapillus),NUCLAP,0,15,15,15,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A4,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,0,2,2,2,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,0,7,7,7,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A5,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Ascophyllum,A5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B2,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B2,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B2,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B3,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B3,Dogwhelk (Nucella lapillus),NUCLAP,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Barnacle,B3,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B4,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B4,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B4,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B5,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B5,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Barnacle,B5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,0,18,18,18,No
Little Moose,6/25/2016 0:00,0,Fucus,F1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,0,89,89,89,No
Little Moose,6/25/2016 0:00,0,Fucus,F1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F2,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,0,22,22,22,No
Little Moose,6/25/2016 0:00,0,Fucus,F2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F2,Dogwhelk (Nucella lapillus),NUCLAP,0,62,62,62,No
Little Moose,6/25/2016 0:00,0,Fucus,F2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F3,Common periwinkle (Littorina littorea),LITLIT,0,2,2,2,No
Little Moose,6/25/2016 0:00,0,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,0,21,21,21,No
Little Moose,6/25/2016 0:00,0,Fucus,F3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F3,Dogwhelk (Nucella lapillus),NUCLAP,0,12,12,12,No
Little Moose,6/25/2016 0:00,0,Fucus,F3,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,0,11,11,11,No
Little Moose,6/25/2016 0:00,0,Fucus,F4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F4,Dogwhelk (Nucella lapillus),NUCLAP,0,80,80,80,No
Little Moose,6/25/2016 0:00,0,Fucus,F4,Limpet (Tectura testudinalis),TECTES,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,0,2,2,2,No
Little Moose,6/25/2016 0:00,0,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,0,16,16,16,No
Little Moose,6/25/2016 0:00,0,Fucus,F5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,0,8,8,8,No
Little Moose,6/25/2016 0:00,0,Fucus,F5,Limpet (Tectura testudinalis),TECTES,0,14,14,14,No
Little Moose,6/25/2016 0:00,0,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,0,2,2,2,No
Little Moose,6/25/2016 0:00,0,Red Algae,R1,Smooth periwinkle (Littorina obtusata),LITOBT,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Red Algae,R1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R1,Dogwhelk (Nucella lapillus),NUCLAP,0,6,6,6,No
Little Moose,6/25/2016 0:00,0,Red Algae,R1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R2,Common periwinkle (Littorina littorea),LITLIT,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Red Algae,R2,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R2,Dogwhelk (Nucella lapillus),NUCLAP,0,117,117,117,No
Little Moose,6/25/2016 0:00,0,Red Algae,R2,Limpet (Tectura testudinalis),TECTES,0,7,7,7,No
Little Moose,6/25/2016 0:00,0,Red Algae,R3,Common periwinkle (Littorina littorea),LITLIT,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Red Algae,R3,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R3,Dogwhelk (Nucella lapillus),NUCLAP,0,36,36,36,No
Little Moose,6/25/2016 0:00,0,Red Algae,R3,Limpet (Tectura testudinalis),TECTES,1,1,2,2,No
Little Moose,6/25/2016 0:00,0,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R4,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R4,Dogwhelk (Nucella lapillus),NUCLAP,0,15,15,15,No
Little Moose,6/25/2016 0:00,0,Red Algae,R4,Limpet (Tectura testudinalis),TECTES,0,1,1,1,No
Little Moose,6/25/2016 0:00,0,Red Algae,R5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R5,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Little Moose,6/25/2016 0:00,0,Red Algae,R5,Dogwhelk (Nucella lapillus),NUCLAP,0,23,23,23,No
Little Moose,6/25/2016 0:00,0,Red Algae,R5,Limpet (Tectura testudinalis),TECTES,0,3,3,3,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,0,1,1,1,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A1,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,0,3,3,3,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,1,7,8,8,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A2,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,0,2,2,2,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A3,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A3,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,1,0,1,1,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A4,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A4,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,0,2,2,2,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A5,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Ascophyllum,A5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B1,Smooth periwinkle (Littorina obtusata),LITOBT,0,7,7,7,No
Otter Point,6/23/2013 0:00,0,Barnacle,B1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B2,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B2,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B2,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B3,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B3,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B3,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B4,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B4,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B4,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B5,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B5,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Barnacle,B5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,0,5,5,5,No
Otter Point,6/23/2013 0:00,0,Fucus,F1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,0,16,16,16,No
Otter Point,6/23/2013 0:00,0,Fucus,F1,Limpet (Tectura testudinalis),TECTES,0,5,5,5,No
Otter Point,6/23/2013 0:00,0,Fucus,F2,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,0,8,8,8,No
Otter Point,6/23/2013 0:00,0,Fucus,F2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F2,Dogwhelk (Nucella lapillus),NUCLAP,1,36,37,37,No
Otter Point,6/23/2013 0:00,0,Fucus,F2,Limpet (Tectura testudinalis),TECTES,0,6,6,6,No
Otter Point,6/23/2013 0:00,0,Fucus,F3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,0,18,18,18,No
Otter Point,6/23/2013 0:00,0,Fucus,F3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F3,Dogwhelk (Nucella lapillus),NUCLAP,0,1,1,1,No
Otter Point,6/23/2013 0:00,0,Fucus,F3,Limpet (Tectura testudinalis),TECTES,0,1,1,1,No
Otter Point,6/23/2013 0:00,0,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,2,33,35,35,No
Otter Point,6/23/2013 0:00,0,Fucus,F4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F4,Dogwhelk (Nucella lapillus),NUCLAP,0,1,1,1,No
Otter Point,6/23/2013 0:00,0,Fucus,F4,Limpet (Tectura testudinalis),TECTES,0,2,2,2,No
Otter Point,6/23/2013 0:00,0,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,5,37,42,42,No
Otter Point,6/23/2013 0:00,0,Fucus,F5,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,0,9,9,9,No
Otter Point,6/23/2013 0:00,0,Fucus,F5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M1,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M1,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M1,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M1,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M2,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M2,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M2,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M2,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M2,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M3,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M3,Smooth periwinkle (Littorina obtusata),LITOBT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M3,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M3,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M3,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M4,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M4,Smooth periwinkle (Littorina obtusata),LITOBT,0,22,22,22,No
Otter Point,6/23/2013 0:00,0,Mussel,M4,Rough periwinkle (Littorina saxatilis),LITSAX,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M4,Dogwhelk (Nucella lapillus),NUCLAP,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M4,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M5,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Mussel,M5,Smooth periwinkle (Littorina obtusata),LITOBT,0,21,21,21,No
Otter Point,6/23/2013 0:00,0,Mussel,M5,Rough periwinkle (Littorina saxatilis),LITSAX,0,2,2,2,No
Otter Point,6/23/2013 0:00,0,Mussel,M5,Dogwhelk (Nucella lapillus),NUCLAP,4,7,11,11,No
Otter Point,6/23/2013 0:00,0,Mussel,M5,Limpet (Tectura testudinalis),TECTES,0,0,0,0,No
Otter Point,6/23/2013 0:00,0,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,0,0,0,0,No
